id_jogo;data_jogo;adversario;local;Competicao;Fase;Rodada;jogador;posicao;minutos;gols;assistencias;cartoes_amarelos;cartoes_vermelhos;chutes;chutes_ao_gol;desarmes;interceptacoes;passes_certos;passes_chave;defesas;id_ogol_jogador;nome_completo;data_extracao;url_jogo
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Wendy;Centroavante;97;2;0;0;0;0;0;0;0;0;0;0;391833;Wenderson Silva Neves;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;João Marcos;Centroavante;72;0;0;0;0;0;0;0;0;0;0;0;1533876;João Marcos Santos Ferraz Luz;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Yuri Ribeiro;Lateral Direito;17;0;0;1;0;0;0;0;0;0;0;0;1461714;Yuri Ribeiro Giovanelli;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Clavis Neto;Lateral Direito;0;0;0;0;0;0;0;0;0;0;0;0;1724371;Clavis Severo Leão;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Davi Fornaciari;Zagueiro;0;0;0;0;0;0;0;0;0;0;0;0;2522494;Davi Fornaciari Lima;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Kayque Santos;Volante;0;0;0;0;0;0;0;0;0;0;0;0;3547000;Kayque Santos da Cunha;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Francisco Neto;Meia-Central;35;1;0;0;0;0;0;0;0;0;0;0;840156;Francisco de Assis Rapozo Neto;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Wesley;Meia Atacante;17;0;0;0;0;0;0;0;0;0;0;0;552238;Francisco Wesley da Silva Sousa;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Luander;Centroavante;35;0;0;0;0;0;0;0;0;0;0;0;973782;Luander da Silva Denerval;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Daniel Olmo;Centroavante;0;0;0;0;0;0;0;0;0;0;0;0;2530126;Daniel Olmo Morais Gonçalves;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Marcus Paulo;Ponta;17;0;0;0;0;0;0;0;0;0;0;0;855737;Marcus Paulo Sousa Oliveira;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
